Name,Address_full,Phone_number,Website,Rating,Region,Category
La Fouée - Traiteur / Foodtruck / Privatisation,,,http://www.lafouee.com/,"4,9",pays de loire,Caterer
Le Val d'Evre traiteur,"Rue Louis Breguet, 44150 Ancenis-Saint-Géréon, France",+33 2 40 98 80 50,,"4,6",pays de loire,Caterer
La Biliais Traiteur,"14 Rue de la Toscane, 44240 La Chapelle-sur-Erdre, France",+33 9 80 83 57 38,http://www.labiliaistraiteur.fr/,"4,8",pays de loire,Caterer
Les P'tites Bouchées - Nantes,,+33 6 31 52 15 67,http://lesptitesbouchees.metro.rest/,5,pays de loire,Caterer
Renout Traiteur,"La Forte Maison, 49620 Mauges-sur-Loire, France",+33 2 41 77 02 28,http://mlaurentrenout.site-solocal.com/,"4,7",pays de loire,Caterer
Saveurs et fêtes,"Pl. de l'Église, 49330 Champigné, France",+33 2 53 20 62 43,http://www.saveurs-et-fetes.fr/,"4,8",pays de loire,Caterer
Primesautier Traiteur Végétal,,,https://www.primesautier.com/,5,pays de loire,Caterer
Brulé Traiteur,"1 Rue du Général Charette de la Contrie, 44521 Couffé, France",+33 2 40 96 55 01,https://www.brule-traiteur.fr/,"4,8",pays de loire,Caterer
Taimli - Service Traiteur,,,https://www.taimli.fr/,5,pays de loire,Caterer
Bistronomiquement votre - Chef à domicile,,+33 7 82 52 65 97,,5,pays de loire,Caterer
Hola Paella Presqu'île,,+33 6 62 26 90 18,https://www.traiteurpaella.com/,5,pays de loire,Caterer
Matt Monde Traiteur,"Rte de Seiches, 49330 Étriché, France",+33 6 50 47 93 38,https://www.matt-monde.fr/,5,pays de loire,Caterer
Cochon a la francaise,"13 Rue du Lancaster, 44320 Saint-Père-en-Retz, France",+33 6 99 72 34 53,,"4,8",pays de loire,Caterer
Du chef à l'assiette,"3 Rte du Télégraphe, 44700 Orvault, France",+33 6 34 66 34 10,https://duchefalassiette.fr/,5,pays de loire,Caterer
ÉBANIAN Traiteur,"21 Rue du Petit Chassay, 44980 Sainte-Luce-sur-Loire, France",+33 6 88 40 97 95,https://ebanian-traiteur.com/,"4,6",pays de loire,Caterer
Aux saveurs de Nora / traiteur à domicile Angers,"14 bis Rue de Bourgogne, 49000 Angers, France",+33 6 64 83 44 71,,"4,9",pays de loire,Caterer
L'Atelier Gourmet Guérandais,"103 Av. des Noëlles, 44500 La Baule-Escoublac, France",+33 6 75 14 37 45,http://www.ateliergourmet-guerande.com/,"4,4",pays de loire,Caterer
Niel Traiteur - Traiteur Angers,"Rue de la Ferronnerie, 49220 Le Lion-d'Angers, France",+33 2 41 27 06 65,http://www.niel-traiteur.fr/,"4,8",pays de loire,Caterer
Maison Carli Traiteur - Livraison de Plateaux Repas et Cocktails sur Nantes et Périphérie,"Rte des Plessis, 44980 Sainte-Luce-sur-Loire, France",+33 2 40 08 99 80,https://www.maison-carli.fr/letraiteur/,5,pays de loire,Caterer
Breizh Cochon Grillé Naoned,"12 Rue de la Plaine, 44120 Vertou, France",+33 6 95 56 00 00,https://sites.google.com/view/breizhcochongrillenantes,"4,5",pays de loire,Caterer
Saveurs Gourmandes,,+33 2 53 78 27 03,http://www.saveursgourmandes.net/,"4,8",pays de loire,Caterer
RC évènements - Réception Création Événements,"Rue Busson Billault, 44115 Basse-Goulaine, France",+33 9 62 18 86 79,http://rc-evenements.com/,"4,6",pays de loire,Caterer
Traiteur Denis,"5 Le Gué, 72340 Loir en Vallée, France",+33 2 43 44 17 60,https://www.traiteur-denis.fr/,5,pays de loire,Caterer
"AMC Traiteur, Traiteur Saint-Hilaire-de-Chaléons","2 Rue de la Petite Croix, 44680 Saint-Hilaire-de-Chaléons, France",+33 6 45 41 26 36,http://www.amc-traiteur.com/,"4,6",pays de loire,Caterer
Rougail Party - Traiteur à domicile - Nantes. De 50 à 300 personnes.,"Les Mossais, 44850 Mouzeil, France",+33 6 22 99 02 26,http://www.rougail-party.fr/,"4,8",pays de loire,Caterer
L’Éléphant Gourmand- Traiteur et marchés locaux,,+33 6 47 82 82 12,https://www.lelephantgourmand.fr/,"4,9",pays de loire,Caterer
Maison Chevalier Traiteur,"Rue du Pont Neuf, 44160 Pontchâteau, France",+33 2 51 10 20 16,http://traiteur-maison-chevalier.fr/,5,pays de loire,Caterer
Le Champ des Saveurs,"10 Pl. de l'Église, 44630 Plessé, France",+33 2 40 79 23 26,https://www.lechampdessaveurs.fr/,5,pays de loire,Caterer
Saveurs ensoleillées,,+33 6 76 11 02 25,https://traiteur-evenement-briollay.fr/,5,pays de loire,Caterer
Coup de Coeur - Traiteur évènementiel,"1 Rue René Barthélémy, 49240 Avrillé, France",+33 7 66 46 02 49,https://www.coupdecoeur-traiteur.fr/,"4,8",pays de loire,Caterer
Le Crêpier Nantais,,+33 6 50 53 75 52,http://lecrepier-nantais.com/,5,pays de loire,Caterer
Laurent Chopin,"21 Rue de Provence, 44115 Basse-Goulaine, France",+33 6 23 80 69 96,https://www.chopin-traiteur.fr/,5,pays de loire,Caterer
Cheffe TRAITEUR,,+33 6 48 25 24 57,,5,pays de loire,Caterer
nono la belle cuisse,,+33 6 22 01 80 32,http://nonolabellecuisse.com/,"4,9",pays de loire,Caterer
Les Bidouilles de Mémé Traiteur,,+33 7 60 85 18 06,https://www.facebook.com/lbmtraiteur44/,"4,7",pays de loire,Caterer
À table - Traiteur Vertou,"9 Av. de la Vertonne, 44120 Vertou, France",+33 2 85 67 08 60,https://www.a-table-traiteur.net/,"4,9",pays de loire,Caterer
ô piment doux,"16 Rue des Hirondelles, 44110 Châteaubriant, France",+33 6 44 98 22 23,https://www.facebook.com/opimentdouxtraiteur,5,pays de loire,Caterer
Honore Festif,"6 Imp. des Métalliers, 44840 Les Sorinières, France",+33 2 28 00 06 66,https://www.honore-festif.com/,"4,7",pays de loire,Caterer
Naud Benoit,"21 Bis Rue du Dom. de l'Abbaye, 49320 Les Garennes sur Loire, France",+33 6 16 68 07 89,https://benoitnaud.fr/,5,pays de loire,Caterer
Traiteurs Nantais,,,,5,pays de loire,Caterer
Globe Traiteur,"1 Rue du Vallon, 44190 Gétigné, France",+33 6 79 38 94 92,https://www.globetraiteur.fr/,"4,5",pays de loire,Caterer
Fleurinet Babette et Pascal,,+33 2 41 59 42 81,https://www.traiteur-fleurinet.fr/,"4,3",pays de loire,Caterer
Sabor A Tierra - Traiteur Paella Nantes - Huile d'Olive BIO,,,https://www.paella-nantes.fr/,"4,9",pays de loire,Caterer
Tartifetes,,+33 6 71 63 11 77,http://tartifetes.fr/,"4,8",pays de loire,Caterer
PAELLAFIESTA,"4 Quai de la Grande Chambre, 44490 Le Croisic, France",+33 6 07 42 91 99,http://www.paellafiesta.fr/,"4,9",pays de loire,Caterer
la Maison BERTAUD - Traiteur,"37 Rue Félix Faure, 49290 Chalonnes-sur-Loire, France",+33 2 41 78 01 43,https://www.charcutier-traiteur-bertaud.fr/,"4,7",pays de loire,Caterer
"CHARCUTERIE TRAITEUR DES MARAIS - Buffet, Séminaire, Banquet","8 Rue de la Bascule, 44410 La Chapelle-des-Marais, France",+33 2 40 53 20 02,https://www.traiteur-des-marais.com/,"4,7",pays de loire,Caterer
LE COQUELET BRAISE,"28 Rue de la Bastille, 44000 Nantes, France",+33 2 40 47 02 22,,5,pays de loire,Caterer
Jamin Traiteur,"ZAC de la Sensive, 44450 Divatte-sur-Loire, France",+33 2 28 21 23 96,https://www.jamintraiteur.com/,"4,7",pays de loire,Caterer
Sarah vive les papilles foodtruck - traiteur,"8 La Pouzinière, 44210 Pornic, France",+33 7 82 89 09 94,https://www.foodtruck-papilles.com/,5,pays de loire,Caterer
Bourget Traiteur,"101 Bd Ernest Dalby, 44000 Nantes, France",+33 2 40 74 27 84,https://www.bourget-traiteur.com/,"4,5",pays de loire,Caterer
Carré Gourmet Traiteur/Restaurant,"22 Rue Edgar Brandt, 72100 Le Mans, France",+33 6 14 79 36 18,http://www.carregourmet-traiteur.fr/,"4,7",pays de loire,Caterer
Green Traiteur,"6 Rue de l'Église, 49070 Saint-Lambert-la-Potherie, France",+33 2 41 69 94 23,https://www.traiteurgreen.com/,"4,9",pays de loire,Caterer
Régalade,"175 All. des Fruitiers, 44690 La Haie-Fouassière, France",+33 6 74 71 18 18,https://regalade.fr/,5,pays de loire,Caterer
ORS Traiteur,"26 Rue Charles de Gaulle, 85600 Treize-Septiers, France",+33 2 51 24 74 92,http://www.ors-gilbert-traiteur.fr/,"4,6",pays de loire,Caterer
Barteau-Traiteur,,+33 6 78 57 55 76,https://www.barteau-traiteur.fr/,5,pays de loire,Caterer
Restaurant Au P'tit Chez Soi Catering,"6 Rue Jacqueline Maze, 49130 Les Ponts-de-Cé, France",+33 6 70 37 82 25,https://www.mariages.net/traiteur-mariage/au-ptit-chez-soi--e273329,"4,6",pays de loire,Caterer
Le Cochon Cramé - Rôtisseur / Traiteur,,+33 6 87 99 30 04,,5,pays de loire,Caterer
cuisine&vrai,,+33 7 49 36 02 89,https://www.cuisineetvrai.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2850596348939290333,5,pays de loire,Caterer
Le Porc Bonheur,"144 Rue Général Buat, 44000 Nantes, France",+33 2 40 74 39 42,https://www.leporcbonheur.fr/,"4,7",pays de loire,Caterer
Guignard Patrick Traiteur,"63 Rte de Crossac, 44160 Pontchâteau, France",+33 2 51 76 13 90,https://de.cdn-website.com/6d457bf04a9d4b94ae27bb9e167430b5/files/uploaded/Menu_Noel__Fetes_2024_Patrick_GUIGNARD_Traiteur_Pontchateau.pdf?utm_source=gmb,"4,7",pays de loire,Caterer
Roy Traiteur - Restaurant le Rouge Gorges,"Rue du Pré Neuf ZA du, 44190 Gorges, France",+33 2 28 21 64 93,http://www.royfabrice-traiteur.com/,"4,6",pays de loire,Caterer
Brison Traiteur,"7 Rue Franklin, 44000 Nantes, France",+33 2 40 48 51 39,http://www.brisontraiteur.com/,"4,3",pays de loire,Caterer
Anjou Saveurs - Traiteur,"3 Pl. du Maréchal Juin, 49240 Avrillé, France",+33 2 44 51 30 51,https://www.anjousaveurs.com/,5,pays de loire,Caterer
Le Crêpier Nantais,,+33 6 29 89 43 31,https://www.lecrepier-nantais.com/traiteur-crepier-vendee/,5,pays de loire,Caterer
Sebastien Guillet traiteur,,+33 6 15 75 49 73,,5,pays de loire,Caterer
Sur Le Chemin des Saveurs,"26 Rue des Berlaguts, 44230 Saint-Sébastien-sur-Loire, France",+33 2 40 03 58 70,https://www.le-chemin-des-saveurs.com/contact/,"4,9",pays de loire,Caterer
L'Orée des Bois Traiteur,"Av. de la Clercière, 49370 Bécon-les-Granits, France",+33 2 41 77 04 51,https://www.loreedesbois.fr/contact-recrutement,"4,6",pays de loire,Caterer
"Au Petit Chez Moi"" Traiteur Pornic","Rue des Bourreliers, 44730 Saint-Michel-Chef-Chef, France",+33 2 44 06 21 71,https://aupetitchezmoi.fr/,"4,8",pays de loire,Caterer
Maine traiteur événementiel,"46 Bd de la Romanerie, 49124 Saint-Barthélemy-d'Anjou, France",+33 6 04 10 13 54,https://www.mainetraiteurevenementiel.fr/?utm_source=gmb,"4,9",pays de loire,Caterer
"CELTUCE TRAITEUR, livraison de votre plateau repas en entreprise NANTES REZE","12 Rue Maurice Utrillo, 44400 Rezé, France",+33 7 85 70 73 71,https://celtuce-traiteur.com/?mtm_campaign=Tracking-GBP&mtm_source=Google-Business-Profile&mtm_medium=Bouton-Site-Web,5,pays de loire,Caterer
Laughing Restaurant Les Ormeaux,"230 Rte de la Fenicière, 85300 Sallertaine, France",+33 2 51 93 20 41,https://riant-traiteur.fr/,"4,3",pays de loire,Caterer
Gousto Traiteur,"9 Chem. de la Petite Perrière, 49130 Les Ponts-de-Cé, France",+33 2 41 80 45 92,http://www.gousto-traiteur.com/,"4,9",pays de loire,Caterer
"Les Toques De Papa Atelier Cuisine Et Épicerie De Produits Locaux, Fermiers, Bio Et Vrac En Circuits Cours","3 Rue Paul Guienne, 49520 Segré-en-Anjou Bleu, France",,http://www.lestoquesdepapa.fr/,5,pays de loire,Caterer
La Baule Traiteur,"44 Av. des Ibis, 44500 La Baule-Escoublac, France",+33 2 40 60 48 09,http://www.labauletraiteur.fr/,"4,3",pays de loire,Caterer
La Cuisine de Brison - Snacking Sainte-Luce,"1 Rue Maryse Hilsz, 44980 Sainte-Luce-sur-Loire, France",+33 2 51 82 92 10,http://www.brisontraiteur.com/,"4,1",pays de loire,Caterer
TMJ Traiteur,"7 Rue Winston Churchill, 44110 Châteaubriant, France",+33 7 86 11 13 07,https://www.tmjtraiteur.fr/,"4,9",pays de loire,Caterer
OJ Traiteur,,+33 6 02 46 59 07,https://www.facebook.com/profile.php?id=100093414893962&name=xhp_nt__fb__action__open_user,5,pays de loire,Caterer
La Fournaiz' Créole,,+33 6 01 14 74 44,https://www.facebook.com/Lafournaizcreole,"4,9",pays de loire,Caterer
Banicook,"Rue du Château, 49270 Orée-d'Anjou, France",+33 7 64 23 63 17,https://banicook.com/,"4,9",pays de loire,Caterer
Au Coeur De Vos Fêtes,"13 Rue des Coteaux, 44680 Sainte-Pazanne, France",+33 6 76 22 14 45,https://www.aucoeurdevosfetes.com/,"4,9",pays de loire,Caterer
Agapes,,+33 6 11 19 37 95,http://www.lesagapes.fr/,5,pays de loire,Caterer
Déramé Olivier,"2 Bd d'Alatri, 44190 Gétigné, France",+33 6 84 75 11 23,http://www.lacuisinegourmande.com/,"4,8",pays de loire,Caterer
Le Bistro Gourmand Traiteur,"124 Rue du Pin, 44550 Saint-Malo-de-Guersac, France",+33 2 40 91 67 04,https://www.bgrestotraiteur.fr/,"4,1",pays de loire,Caterer
Traiteur Soullandais,"5 Rue des Acacias, 85300 Soullans, France",+33 2 51 93 04 96,https://www.traiteursoullandais.com/,"4,7",pays de loire,Caterer
Simone&Co | Traiteur Responsable,,,https://www.simoneandco.fr/,"4,9",pays de loire,Caterer
Chef à domicile Comme Chef Vous,"13 Bd du Val de Chézine, 44800 Saint-Herblain, France",+33 6 01 42 95 36,http://www.commechefvous.fr/,5,pays de loire,Caterer
Le Poêlon du monde,,+33 6 60 75 80 44,,5,pays de loire,Caterer
La cuisine d'Alizée,,+33 6 47 73 69 17,http://www.lacuisinedalizee.fr/,5,pays de loire,Caterer
Lerouge Traiteur,"Bd Louis le Prince Ringuet, 72000 Le Mans, France",+33 2 43 42 39 01,http://www.lerouge-traiteur-le-mans.fr/,"4,4",pays de loire,Caterer
La Parisienne Traiteur SARL,"104 Av. de la République, 44600 Saint-Nazaire, France",+33 2 40 22 45 77,http://www.laparisienne-traiteur.fr/?utm_source=gmb,"4,3",pays de loire,Caterer
La Cuisinière,,+33 6 99 78 77 93,,5,pays de loire,Caterer
Services Traiteur,"41 bis Rue de Saumur, 49390 Vernantes, France",+33 6 85 35 81 32,http://www.servicestraiteur.fr/,"4,9",pays de loire,Caterer
New Grange of Chevallerie,"Z.A. La Chevallerie, 49770 Longuenée-en-Anjou, France",+33 6 09 64 49 88,https://www.lachevalerie.fr/,"4,3",pays de loire,Caterer
Merlet traiteur,"2 Rue du Moulin de la Garde, 85540 La Jonchère, France",+33 6 76 60 43 14,http://www.merlet-traiteur.com/,"4,9",pays de loire,Caterer
Aux Saveurs d'Hier et d'Aujourd'hui,"25 L'Annerie, 44190 Gétigné, France",+33 6 29 90 13 71,http://www.traiteur-asha.com/,"4,6",pays de loire,Caterer
Brault Traiteur,,+33 2 99 95 27 01,http://brault-traiteur.com/,"4,1",pays de loire,Caterer
Ruffault Traiteur - Nantes,"8 Rue Yvette Cauchois, 44400 Rezé, France",+33 2 40 14 28 69,http://www.ruffault.fr/,"4,1",pays de loire,Caterer
Couteaux d'âme - traiteur - chef à domicile - Morbihan et Loire Atlantique,"22 Rue du Moulin, 56190 Billiers, France",+33 6 33 52 79 48,https://couteauxdame.wixsite.com/couteauxdame,5,pays de loire,Caterer
La Corévatine,"25 Rue du 11 Novembre, 53940 Saint-Berthevin, France",+33 2 43 69 12 88,https://corevatine.com/,"4,7",pays de loire,Caterer
Les bouchées de Cholet,"7 Rue Hubert Eitel, 49300 Cholet, France",+33 6 27 28 82 49,https://lesboucheesdecholet.fr/,5,pays de loire,Caterer
L'étang Moderne,"L'Etang Modern, 85660 Saint-Philbert-de-Bouaine, France",+33 2 51 41 30 15,https://www.etangmoderne-restaurant-traiteur.com/,"4,3",pays de loire,Caterer
Le Crêpier Nantais,"19 Chem. de la Chesnaye, 49610 Les Garennes sur Loire, France",+33 6 50 53 75 52,https://www.lecrepier-nantais.com/,5,pays de loire,Caterer
ILORE,"5 Rue Guépin, 44000 Nantes, France",+33 2 40 48 51 82,https://ilore.eatbu.com/,"4,7",pays de loire,Caterer
Nicolas GUIDEAU Traiteur,"21 Le Puytireau, 85140 Chauché, France",+33 6 98 05 27 38,https://guideau-traiteur-chauche.eatbu.com/,5,pays de loire,Caterer
Traiteur Levoyer,"Les Raffraires Lieu dit, 44370 Loireauxence, France",+33 2 40 96 90 30,,"4,1",pays de loire,Caterer
Cocktails et Saveurs Artisans-traiteurs,"4 Pl. Delphin Maurice Tudeau, 85000 La Roche-sur-Yon, France",+33 2 51 37 46 99,https://www.cocktails-et-saveurs.fr/,5,pays de loire,Caterer
RENAUD Traiteur,"1 Rue du Gobillon, 72220 Laigné-en-Belin, France",+33 2 43 47 03 90,http://www.renaudtraiteur.fr/,"4,8",pays de loire,Caterer
M Traiteur Event,"Rue de l'Evre, 49110 Montrevault-sur-Èvre, France",+33 2 59 43 08 10,https://mtraiteurevent.fr/,"4,8",pays de loire,Caterer
Charcuterie-Traiteur Aux Délices De Toutes Aides,"8 Rue de la ville en Pierre, 44000 Nantes, France",+33 2 40 49 28 71,http://www.traiteur-toutesaides.fr/,"4,7",pays de loire,Caterer
E.Leclerc TRAITEUR Basse-Goulaine,"Rte de Clisson, 44115 Basse-Goulaine, France",+33 2 51 79 54 52,https://www-traiteur.leclercdrive.fr/passerelle/passerelle.aspx?param=MAGASIN364461&vue=32,"4,2",pays de loire,Caterer
"Tu profites, Jéjé cuisine",,+33 6 63 40 70 38,,5,pays de loire,Caterer
Teranga buur,,+33 7 69 02 58 78,,"4,9",pays de loire,Caterer
marie'bambelle de saveurs,,+33 6 75 21 99 08,,"4,9",pays de loire,Caterer
COMME A LA MAISON,"7 Rue des Bois, 49120 Chemillé-en-Anjou, France",+33 6 79 11 74 38,http://comme-a-la-maison-mauges-sur-loire.eatbu.com/,"4,8",pays de loire,Caterer
C-Prêt Traiteur,"1 Pl. Catinat, 44100 Nantes, France",+33 2 51 89 91 74,http://www.c-pret.fr/,5,pays de loire,Caterer
La Maison Traiteur,,,,5,pays de loire,Caterer
Jean Charles Batard Traiteur,,+33 6 15 75 70 59,http://aubergeduportdomino.fr/,5,pays de loire,Caterer
Foueestif - Saveurs et Chaleurs,,+33 9 75 41 90 97,http://www.foueestif.fr/,5,pays de loire,Caterer
Le Crêpier Nantais,,+33 6 98 10 65 11,https://www.lecrepier-nantais.com/traiteur-crepier-la-baule/,5,pays de loire,Caterer
TB Traiteur,"Rue du Champ de la Roche, 72300 Parcé-sur-Sarthe, France",+33 6 63 53 49 25,https://tb-traiteur.fr/,"4,1",pays de loire,Caterer
Le Petit Anjou SARL,"18 Rue de Bretagne, 49600 Montrevault-sur-Èvre, France",+33 2 41 56 73 35,http://lepetitanjousarl.site-solocal.com/?utm_source=gmb,"4,8",pays de loire,Caterer
Moulin de Sarré - Fouées à domicile,"73 Sarre, 49350 Gennes-Val-de-Loire, France",+33 2 41 51 81 96,http://fouees.moulin-de-sarre.fr/,"4,9",pays de loire,Caterer
Le Croquinou Traiteur de fouées / Fouaces à domicile,,+33 6 85 60 72 83,http://www.foueesadomicile.com/,"4,9",pays de loire,Caterer
Olivier Traiteur,"52 Rte de Saint-Père en Retz, 44210 Pornic, France",+33 6 01 08 71 41,http://www.traiteur-pornic.fr/,"4,4",pays de loire,Caterer
Aux saveurs de Fanny,"Rue de Bellevue, 44170 Abbaretz, France",+33 6 13 71 97 61,https://www.auxsaveursdefanny.fr/,"4,4",pays de loire,Caterer
Ô BONNES FOUÉES,"POMPIERRE, 49350 Gennes-Val-de-Loire, France",+33 6 27 47 02 97,http://o-bonnes-fouees.eatbu.com/,"4,9",pays de loire,Mobile caterer
Jo Traiteur Viande,,+33 6 98 82 57 63,https://jotraiteurviande.eatbu.com/,5,pays de loire,Caterer
Pot-Bouille,"Rue Sylvain Roye, 44100 Nantes, France",+33 6 45 53 65 40,https://www.pot-bouille.com/,5,pays de loire,Caterer
"Simaya, traiteur africain | Aperitifs à Nantes (44)",,+33 7 66 00 83 06,,5,pays de loire,Caterer
Morg'Anne Traiteur Garnachois,,+33 7 71 68 60 51,https://www.facebook.com/share/1E63pYYXy1/,,pays de loire,Caterer
Le Bon Traiteur,"6 Rue de l'Eglise, 72450 Montfort-le-Gesnois, France",+33 6 63 25 61 95,http://lebontraiteur.com/,5,pays de loire,Caterer
Mister Paella-Traiteur,"39 La Touche Basse, 44260 La Chapelle-Launay, France",+33 2 40 56 25 51,,"4,2",pays de loire,Caterer
Catering - Evenementiel-Christophe Drouillet,"Av. du Marché, 44500 La Baule-Escoublac, France",+33 6 10 62 42 84,http://www.lechefadomicile.com/traiteur/,"4,2",pays de loire,Caterer
"Globe traiteur dans le 44, 49, 85","2 bis Rue du Stade, 49230 Sèvremoine, France",+33 6 79 38 94 92,http://www.globetraiteur.fr/,"4,3",pays de loire,Caterer
Chris creation traiteur,,+33 6 51 62 82 34,,5,pays de loire,Caterer
Traiteur Le piton de la fournaise,,+33 7 65 83 82 43,http://www.traiteurlepitondelafournaise.com/,5,pays de loire,Mobile caterer
E.Leclerc ocean,"10 Rdpt de la Corbinerie, 44400 Rezé, France",+33 2 51 11 51 11,https://www-traiteur.leclercdrive.fr/passerelle/passerelle.aspx?param=MAGASIN244461&vue=32,"3,7",pays de loire,Caterer
JM CREATRAITEUR,"8 Pl. de la République, 72150 Le Grand-Lucé, France",+33 2 43 40 92 87,,"4,4",pays de loire,Caterer
MALABRY TRAITEUR,"Malabry, 53290 Bouère, France",+33 6 42 88 18 62,https://malabry-traiteur-bouere.eatbu.com/,"4,9",pays de loire,Caterer
Le Barra Traiteur,"Les Groies, 49330 Les Hauts-d'Anjou, France",+33 2 41 17 87 99,https://www.lebarra.fr/,"4,5",pays de loire,Caterer
La Cuisine Gourmande,"Bd d'Alatri, 44190 Gétigné, France",,https://www.lacuisinegourmande.com/,5,pays de loire,Caterer
SCENARIO TRAITEUR,"74 Rue d'Aizenay, 85000 La Roche-sur-Yon, France",+33 2 51 31 90 32,http://www.scenariotraiteur.fr/,"4,7",pays de loire,Caterer
Papa Cuistot traiteur Afro Antillais,,+33 6 68 70 62 18,https://www.papa-cuistot.com/,5,pays de loire,Caterer
L'Atypique,,+33 6 01 90 85 92,,5,pays de loire,Caterer
Au Coeur Des Saveurs,"68 Av. Jean Jaurès, 72100 Le Mans, France",+33 2 43 84 10 31,https://www.traiteur-lemans.fr/,"4,8",pays de loire,Caterer
E.Leclerc TRAITEUR Nantes,"14 Rte de Paris, 44300 Nantes, France",+33 2 40 18 65 87,https://www-traiteur.leclercdrive.fr/passerelle/passerelle.aspx?param=MAGASIN234461&vue=32,4,pays de loire,Caterer
C’cibon traiteur FOOD truck,,+33 6 73 06 39 26,https://ccibon-pont-saint-martin.eatbu.com/,5,pays de loire,Caterer
Manel Traiteur,,+33 6 58 15 32 65,https://www.maneltraiteur.com/,"4,9",pays de loire,Caterer
Marché Noir,"21 Rue du Port Lavigne, 44340 Bouguenais, France",+33 6 26 69 64 11,https://www.marchenoir-fumoirurbain.fr/,5,pays de loire,Caterer
Pom'partum,,+33 6 29 54 25 67,http://www.pompartum.com/,5,pays de loire,Caterer
Un Amour De Crêpe,"2 Rue Pasteur, 44310 Saint-Philbert-de-Grand-Lieu, France",+33 2 40 59 98 28,http://www.unamourdecrepe.com/,"4,9",pays de loire,Caterer
L'itinérant gourmand,,+33 6 30 18 14 60,https://www.facebook.com/Itinerantgourmand,"4,8",pays de loire,Caterer
Physalis Traiteur,"Le Champs Brezin, 44170 Jans, France",+33 2 40 51 29 10,http://www.physalis-traiteur.fr/,"3,3",pays de loire,Caterer
GAUTHIER TRAITEUR,,+33 2 33 85 18 18,http://www.gauthier-traiteur.fr/,"4,8",pays de loire,Caterer
